Cycle - m/z 18.00 ch0	Amplitude - m/z 18.00 ch0	Cycle - m/z 21.00 ch1	Amplitude - m/z 21.00 ch1	Cycle - m/z 25.00 ch2	Amplitude - m/z 25.00 ch2	Cycle - m/z 30.00 ch3	Amplitude - m/z 30.00 ch3	Cycle - m/z 32.00 ch4	Amplitude - m/z 32.00 ch4	Cycle - m/z 37.00 ch5	Amplitude - m/z 37.00 ch5	Cycle - m/z 59.00 ch6	Amplitude - m/z 59.00 ch6	Cycle - m/z 107.00 ch7	Amplitude - m/z 107.00 ch7	Cycle - m/z 137.00 ch8	Amplitude - m/z 137.00 ch8	Cycle - m/z 121.00 ch9	Amplitude - m/z 121.00 ch9	Cycle - m/z 123.00 ch10	Amplitude - m/z 123.00 ch10	Cycle - m/z 151.00 ch11	Amplitude - m/z 151.00 ch11	Cycle - m/z 153.00 ch12	Amplitude - m/z 153.00 ch12	Cycle - m/z 165.00 ch13	Amplitude - m/z 165.00 ch13	Cycle - m/z 213.00 ch14	Amplitude - m/z 213.00 ch14	Cycle - m/z 229.00 ch15	Amplitude - m/z 229.00 ch15	Cycle - m/z 271.00 ch16	Amplitude - m/z 271.00 ch16	Cycle - m/z 109.00 ch17	Amplitude - m/z 109.00 ch17	Cycle - m/z 131.00 ch18	Amplitude - m/z 131.00 ch18	Cycle - m/z 138.00 ch19	Amplitude - m/z 138.00 ch19	Cycle - m/z 167.00 ch20	Amplitude - m/z 167.00 ch20	Cycle - m/z 179.00 ch21	Amplitude - m/z 179.00 ch21	Cycle - m/z 181.00 ch22	Amplitude - m/z 181.00 ch22	Cycle - m/z 193.00 ch23	Amplitude - m/z 193.00 ch23	Cycle - m/z 205.00 ch24	Amplitude - m/z 205.00 ch24	Cycle - m/z 285.00 ch25	Amplitude - m/z 285.00 ch25	Cycle - m/z 295.00 ch26	Amplitude - m/z 295.00 ch26	Cycle - m/z 299.00 ch27	Amplitude - m/z 299.00 ch27	Cycle - m/z 327.00 ch28	Amplitude - m/z 327.00 ch28	Cycle - m/z 59.00 ch29	Amplitude - m/z 59.00 ch29	
63	4,1E+2	63	7,6E+7	63	0,0	63	0,1	63	0,2	63	0,9	63	2,0	63	25,6	63	1,6E+2	63	2,5	63	0,4	63	0,2	63	0,3	63	15,0	63	0,0	63	0,0	63	0,0	63	0,9	63	0,0	63	12,9	63	0,1	63	0,0	63	0,1	63	0,0	63	0,0	63	0,0	63	0,0	63	0,0	63	NaN	63	2,0	
64	4,2E+2	64	7,5E+7	64	0,0	64	0,1	64	0,2	64	0,9	64	1,7	64	26,6	64	1,5E+2	64	2,6	64	0,3	64	0,3	64	0,4	64	15,6	64	0,0	64	0,0	64	0,0	64	0,9	64	0,1	64	13,0	64	0,3	64	0,1	64	0,1	64	0,0	64	0,0	64	0,0	64	0,0	64	0,0	64	NaN	64	2,0	
65	4,1E+2	65	7,7E+7	65	0,0	65	0,1	65	0,2	65	0,9	65	1,7	65	25,1	65	1,5E+2	65	2,3	65	0,3	65	0,2	65	0,3	65	14,2	65	0,0	65	0,0	65	0,0	65	0,8	65	0,0	65	12,7	65	0,2	65	0,0	65	0,1	65	0,0	65	0,0	65	0,0	65	0,0	65	0,0	65	NaN	65	1,6	
66	4,1E+2	66	7,7E+7	66	0,0	66	0,1	66	0,2	66	0,9	66	2,1	66	24,1	66	1,4E+2	66	2,1	66	0,3	66	0,2	66	0,3	66	14,9	66	0,0	66	0,0	66	0,0	66	1,0	66	0,1	66	11,9	66	0,3	66	0,1	66	0,2	66	0,0	66	0,0	66	0,0	66	0,0	66	0,0	66	NaN	66	2,0	
67	4,2E+2	67	7,6E+7	67	0,0	67	0,1	67	0,2	67	0,9	67	1,9	67	25,6	67	1,4E+2	67	2,6	67	0,3	67	0,2	67	0,3	67	14,7	67	0,0	67	0,0	67	0,0	67	0,8	67	0,1	67	11,5	67	0,1	67	0,1	67	0,2	67	0,0	67	0,0	67	0,0	67	0,0	67	0,0	67	Inf	67	1,8	
68	4,2E+2	68	7,8E+7	68	0,0	68	0,1	68	0,2	68	0,9	68	1,6	68	25,7	68	1,3E+2	68	2,4	68	0,3	68	0,2	68	0,4	68	15,0	68	0,0	68	0,0	68	0,0	68	0,9	68	0,1	68	11,5	68	0,2	68	0,0	68	0,1	68	0,0	68	0,0	68	0,0	68	0,0	68	0,0	68	Inf	68	2,1	
69	4,2E+2	69	7,6E+7	69	0,0	69	0,1	69	0,2	69	0,9	69	1,5	69	25,2	69	1,3E+2	69	2,6	69	0,3	69	0,3	69	0,3	69	15,2	69	0,0	69	0,0	69	0,0	69	1,0	69	0,1	69	11,1	69	0,2	69	0,0	69	0,1	69	0,0	69	0,0	69	0,0	69	0,0	69	0,0	69	NaN	69	2,2	
70	4,2E+2	70	7,7E+7	70	0,0	70	0,1	70	0,2	70	0,9	70	1,9	70	25,5	70	1,3E+2	70	2,4	70	0,3	70	0,1	70	0,3	70	14,7	70	0,0	70	0,0	70	0,0	70	0,7	70	0,0	70	11,6	70	0,1	70	0,0	70	0,2	70	0,0	70	0,0	70	0,0	70	0,0	70	0,0	70	NaN	70	1,7	
71	4,0E+2	71	7,8E+7	71	0,0	71	0,1	71	0,2	71	0,9	71	1,8	71	25,3	71	1,2E+2	71	2,2	71	0,3	71	0,1	71	0,3	71	14,3	71	0,0	71	0,0	71	0,0	71	0,8	71	0,1	71	11,0	71	0,2	71	0,0	71	0,1	71	0,0	71	0,0	71	0,0	71	0,0	71	0,0	71	NaN	71	1,9	
72	4,0E+2	72	7,8E+7	72	0,0	72	0,0	72	0,2	72	0,9	72	1,9	72	24,3	72	1,2E+2	72	2,6	72	0,3	72	0,1	72	0,3	72	14,6	72	0,0	72	0,0	72	0,0	72	0,8	72	0,0	72	10,2	72	0,2	72	0,1	72	0,1	72	0,0	72	0,0	72	0,0	72	0,0	72	0,0	72	NaN	72	1,8	
73	4,2E+2	73	7,6E+7	73	0,0	73	0,1	73	0,2	73	0,9	73	1,9	73	15,8	73	1,0E+2	73	2,0	73	0,4	73	0,4	73	0,3	73	15,6	73	0,0	73	0,0	73	0,0	73	2,8	73	0,1	73	61,9	73	0,2	73	0,1	73	0,1	73	0,0	73	0,1	73	0,0	73	0,0	73	0,0	73	NaN	73	4,9	
74	4,2E+2	74	7,7E+7	74	0,0	74	0,1	74	0,2	74	1,0	74	3,0	74	1,9E+2	74	5,1E+2	74	32,7	74	0,9	74	0,2	74	1,8	74	16,3	74	0,0	74	0,0	74	0,0	74	1,7	74	0,0	74	39,8	74	0,1	74	0,0	74	0,1	74	0,0	74	0,1	74	0,0	74	0,0	74	0,0	74	NaN	74	2,0	
75	4,2E+2	75	7,7E+7	75	0,0	75	0,1	75	0,2	75	0,9	75	2,5	75	1,4E+2	75	4,3E+2	75	26,0	75	0,8	75	0,2	75	1,5	75	17,4	75	0,0	75	0,0	75	0,0	75	1,6	75	0,0	75	39,1	75	0,1	75	0,0	75	0,1	75	0,0	75	0,0	75	0,0	75	0,0	75	0,0	75	NaN	75	2,0	
76	4,2E+2	76	7,6E+7	76	0,0	76	0,1	76	0,2	76	0,9	76	2,2	76	1,4E+2	76	4,3E+2	76	25,0	76	0,9	76	0,2	76	1,5	76	18,0	76	0,0	76	0,0	76	0,0	76	1,4	76	0,1	76	37,7	76	0,1	76	0,0	76	0,1	76	0,0	76	0,1	76	0,0	76	0,0	76	0,0	76	NaN	76	2,1	
77	4,3E+2	77	7,5E+7	77	0,0	77	0,1	77	0,2	77	0,9	77	2,1	77	1,4E+2	77	4,2E+2	77	25,1	77	0,8	77	0,3	77	1,4	77	17,7	77	0,0	77	0,0	77	0,0	77	1,7	77	0,1	77	36,4	77	0,1	77	0,0	77	0,1	77	0,0	77	0,0	77	0,0	77	0,0	77	0,0	77	NaN	77	2,1	
78	4,2E+2	78	7,6E+7	78	0,0	78	0,1	78	0,2	78	0,9	78	2,4	78	1,3E+2	78	4,0E+2	78	24,3	78	0,7	78	0,2	78	1,5	78	18,5	78	0,0	78	0,0	78	0,0	78	1,3	78	0,0	78	35,5	78	0,2	78	0,1	78	0,1	78	0,0	78	0,0	78	0,0	78	0,0	78	0,0	78	NaN	78	2,2	
79	4,2E+2	79	7,6E+7	79	0,0	79	0,1	79	0,2	79	0,9	79	2,1	79	1,2E+2	79	3,9E+2	79	24,4	79	0,6	79	0,2	79	1,1	79	18,2	79	0,0	79	0,0	79	0,0	79	1,3	79	0,1	79	33,7	79	0,2	79	0,0	79	0,1	79	0,0	79	0,1	79	0,0	79	0,0	79	0,0	79	NaN	79	2,1	
80	4,2E+2	80	7,7E+7	80	0,0	80	0,1	80	0,2	80	0,9	80	2,1	80	1,2E+2	80	3,6E+2	80	23,8	80	0,6	80	0,2	80	1,4	80	17,1	80	0,0	80	0,0	80	0,0	80	1,2	80	0,1	80	32,2	80	0,2	80	0,0	80	0,1	80	0,0	80	0,0	80	0,0	80	0,0	80	0,0	80	NaN	80	1,8	
81	4,2E+2	81	7,6E+7	81	0,0	81	0,1	81	0,2	81	0,9	81	2,3	81	1,2E+2	81	3,6E+2	81	24,4	81	0,5	81	0,3	81	1,5	81	17,1	81	0,0	81	0,0	81	0,0	81	1,3	81	0,1	81	31,8	81	0,2	81	0,1	81	0,1	81	0,0	81	0,0	81	0,0	81	0,0	81	0,0	81	NaN	81	2,3	
82	4,2E+2	82	7,7E+7	82	0,0	82	0,1	82	0,2	82	0,9	82	1,9	82	1,1E+2	82	3,4E+2	82	23,2	82	0,7	82	0,2	82	1,2	82	17,7	82	0,0	82	0,0	82	0,0	82	1,1	82	0,1	82	29,9	82	0,2	82	0,1	82	0,1	82	0,0	82	0,1	82	0,0	82	0,0	82	0,0	82	NaN	82	2,0	
83	4,3E+2	83	7,7E+7	83	0,0	83	0,1	83	0,2	83	0,9	83	2,0	83	1,1E+2	83	3,2E+2	83	22,6	83	0,6	83	0,2	83	1,2	83	17,9	83	0,0	83	0,0	83	0,0	83	1,3	83	0,0	83	28,7	83	0,2	83	0,0	83	0,1	83	0,0	83	0,0	83	0,0	83	0,0	83	0,0	83	NaN	83	1,9	
84	4,3E+2	84	7,8E+7	84	0,0	84	0,1	84	0,2	84	0,9	84	2,0	84	1,0E+2	84	3,1E+2	84	22,2	84	0,6	84	0,2	84	1,1	84	17,0	84	0,0	84	0,0	84	0,0	84	1,1	84	0,0	84	27,5	84	0,2	84	0,0	84	0,1	84	0,0	84	0,0	84	0,0	84	0,0	84	0,0	84	NaN	84	2,2	
85	4,1E+2	85	7,9E+7	85	0,0	85	0,1	85	0,2	85	0,9	85	1,9	85	1,0E+2	85	3,0E+2	85	22,3	85	0,7	85	0,2	85	1,2	85	16,4	85	0,0	85	0,0	85	0,0	85	1,4	85	0,1	85	24,9	85	0,2	85	0,0	85	0,2	85	0,0	85	0,0	85	0,0	85	0,0	85	0,0	85	NaN	85	1,7	
86	4,4E+2	86	7,5E+7	86	0,0	86	0,1	86	0,2	86	0,9	86	1,9	86	1,0E+2	86	3,0E+2	86	21,8	86	0,5	86	0,3	86	0,9	86	16,7	86	0,0	86	0,0	86	0,0	86	1,1	86	0,0	86	26,5	86	0,2	86	0,1	86	0,1	86	0,0	86	0,0	86	0,0	86	0,0	86	0,0	86	NaN	86	2,2	
87	4,1E+2	87	7,8E+7	87	0,0	87	0,1	87	0,2	87	0,9	87	1,8	87	95,8	87	2,8E+2	87	20,9	87	0,5	87	0,2	87	1,1	87	16,7	87	0,0	87	0,0	87	0,0	87	1,1	87	0,1	87	23,9	87	0,2	87	0,1	87	0,1	87	0,0	87	0,0	87	0,0	87	0,0	87	0,0	87	NaN	87	2,4	
88	4,2E+2	88	7,8E+7	88	0,0	88	0,1	88	0,2	88	0,9	88	2,1	88	93,4	88	2,7E+2	88	21,9	88	0,5	88	0,2	88	1,1	88	15,9	88	0,0	88	0,0	88	0,0	88	0,9	88	0,1	88	23,9	88	0,2	88	0,1	88	0,1	88	0,0	88	0,0	88	0,0	88	0,0	88	0,0	88	NaN	88	1,9	
89	4,0E+2	89	8,0E+7	89	0,0	89	0,1	89	0,2	89	0,9	89	1,9	89	91,6	89	2,6E+2	89	20,6	89	0,5	89	0,3	89	0,9	89	15,9	89	0,0	89	0,0	89	0,0	89	1,1	89	0,1	89	23,7	89	0,1	89	0,0	89	0,1	89	0,0	89	0,0	89	0,0	89	0,0	89	0,0	89	NaN	89	1,8	
90	4,2E+2	90	7,7E+7	90	0,0	90	0,1	90	0,2	90	0,9	90	2,2	90	93,1	90	2,6E+2	90	19,6	90	0,5	90	0,2	90	1,1	90	15,8	90	0,0	90	0,0	90	0,0	90	0,9	90	0,0	90	22,2	90	0,1	90	0,0	90	0,1	90	0,0	90	0,0	90	0,0	90	0,0	90	0,0	90	NaN	90	2,1	
91	4,3E+2	91	7,6E+7	91	0,0	91	0,1	91	0,2	91	0,9	91	2,0	91	93,4	91	2,5E+2	91	20,3	91	0,5	91	0,3	91	1,0	91	16,1	91	0,0	91	0,0	91	0,0	91	1,0	91	0,1	91	22,1	91	0,3	91	0,0	91	0,1	91	0,0	91	0,0	91	0,0	91	0,0	91	0,0	91	NaN	91	2,0	
92	4,3E+2	92	7,5E+7	92	0,0	92	0,1	92	0,2	92	0,9	92	2,3	92	91,7	92	2,5E+2	92	19,5	92	0,4	92	0,2	92	0,9	92	16,8	92	0,0	92	0,0	92	0,0	92	1,2	92	0,1	92	21,0	92	0,1	92	0,0	92	0,1	92	0,0	92	0,0	92	0,0	92	0,0	92	0,0	92	NaN	92	2,0	
93	4,3E+2	93	7,6E+7	93	0,0	93	0,1	93	0,2	93	0,9	93	2,1	93	88,5	93	2,4E+2	93	20,6	93	0,5	93	0,2	93	1,1	93	16,0	93	0,0	93	0,0	93	0,0	93	1,0	93	0,1	93	20,2	93	0,1	93	0,0	93	0,1	93	0,0	93	0,0	93	0,0	93	0,0	93	0,0	93	NaN	93	1,8	
94	4,3E+2	94	7,7E+7	94	0,0	94	0,1	94	0,2	94	0,9	94	1,9	94	85,3	94	2,3E+2	94	20,2	94	0,7	94	0,2	94	1,0	94	15,5	94	0,0	94	0,0	94	0,0	94	0,9	94	0,0	94	19,9	94	0,1	94	0,1	94	0,2	94	0,0	94	0,1	94	0,0	94	0,0	94	0,0	94	NaN	94	2,0	
95	4,2E+2	95	7,8E+7	95	0,0	95	0,1	95	0,2	95	0,8	95	2,0	95	81,9	95	2,1E+2	95	18,9	95	0,5	95	0,3	95	0,8	95	14,9	95	0,0	95	0,0	95	0,0	95	1,0	95	0,1	95	19,1	95	0,2	95	0,0	95	0,1	95	0,0	95	0,0	95	0,0	95	0,0	95	0,0	95	NaN	95	2,1	
96	4,3E+2	96	7,7E+7	96	0,0	96	0,1	96	0,2	96	0,9	96	2,6	96	49,8	96	94,9	96	4,5	96	0,3	96	0,2	96	0,4	96	16,8	96	0,0	96	0,0	96	0,0	96	4,2	96	0,0	96	85,6	96	0,3	96	0,0	96	0,1	96	0,0	96	0,1	96	0,0	96	0,0	96	0,0	96	NaN	96	3,6	
97	4,3E+2	97	7,6E+7	97	0,0	97	0,1	97	0,2	97	1,0	97	2,6	97	1,3E+2	97	3,4E+2	97	19,5	97	0,7	97	0,2	97	1,3	97	15,4	97	0,0	97	0,0	97	0,0	97	1,2	97	0,1	97	26,0	97	0,3	97	0,0	97	0,1	97	0,0	97	0,1	97	0,0	97	0,0	97	0,0	97	NaN	97	2,1	
98	4,2E+2	98	7,7E+7	98	0,0	98	0,1	98	0,2	98	0,9	98	1,8	98	77,1	98	2,3E+2	98	13,3	98	0,6	98	0,2	98	1,0	98	12,8	98	0,0	98	0,0	98	0,0	98	1,1	98	0,1	98	19,3	98	0,2	98	0,0	98	0,1	98	0,0	98	0,0	98	0,0	98	0,0	98	0,0	98	NaN	98	2,0	
99	4,2E+2	99	8,0E+7	99	0,0	99	0,1	99	0,2	99	0,9	99	1,9	99	65,3	99	1,9E+2	99	12,1	99	0,4	99	0,1	99	0,8	99	10,4	99	0,0	99	0,0	99	0,0	99	0,9	99	0,1	99	15,8	99	0,1	99	0,0	99	0,2	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	NaN	99	1,8	
100	4,3E+2	100	7,7E+7	100	0,0	100	0,1	100	0,2	100	0,9	100	2,2	100	62,0	100	1,8E+2	100	11,4	100	0,5	100	0,1	100	0,9	100	10,2	100	0,0	100	0,0	100	0,0	100	0,8	100	0,1	100	15,4	100	0,2	100	0,0	100	0,1	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	NaN	100	2,1	
101	4,3E+2	101	7,8E+7	101	0,0	101	0,1	101	0,2	101	0,9	101	2,0	101	55,5	101	1,6E+2	101	10,3	101	0,4	101	0,1	101	0,5	101	8,9	101	0,0	101	0,0	101	0,0	101	1,0	101	0,0	101	14,4	101	0,1	101	0,0	101	0,1	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	NaN	101	2,0	
102	4,3E+2	102	7,7E+7	102	0,0	102	0,1	102	0,2	102	0,9	102	2,1	102	52,9	102	1,5E+2	102	10,4	102	0,4	102	0,1	102	0,8	102	9,2	102	0,0	102	0,0	102	0,0	102	0,8	102	0,1	102	12,1	102	0,1	102	0,0	102	0,1	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	NaN	102	2,0	
103	4,4E+2	103	7,7E+7	103	0,0	103	0,1	103	0,2	103	0,9	103	2,3	103	50,6	103	1,5E+2	103	9,8	103	0,4	103	0,2	103	0,6	103	9,2	103	0,0	103	0,0	103	0,0	103	0,8	103	0,1	103	12,4	103	0,0	103	0,0	103	0,1	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	NaN	103	2,3	
104	4,3E+2	104	7,8E+7	104	0,0	104	0,1	104	0,2	104	0,9	104	1,9	104	49,5	104	1,4E+2	104	10,0	104	0,3	104	0,2	104	0,5	104	8,2	104	0,0	104	0,0	104	0,0	104	0,7	104	0,1	104	11,6	104	0,1	104	0,0	104	0,1	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	NaN	104	2,2	
105	4,4E+2	105	7,7E+7	105	0,0	105	0,1	105	0,2	105	0,8	105	1,8	105	47,5	105	1,3E+2	105	9,3	105	0,4	105	0,1	105	0,6	105	8,5	105	0,0	105	0,0	105	0,0	105	0,6	105	0,1	105	11,7	105	0,1	105	0,1	105	0,1	105	0,0	105	0,1	105	0,0	105	0,0	105	0,0	105	NaN	105	1,7	
106	4,4E+2	106	7,7E+7	106	0,0	106	0,1	106	0,2	106	0,9	106	2,3	106	46,8	106	1,3E+2	106	9,5	106	0,4	106	0,1	106	0,5	106	8,1	106	0,0	106	0,0	106	0,0	106	0,8	106	0,0	106	11,2	106	0,1	106	0,0	106	0,1	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	Inf	106	2,5	
107	4,5E+2	107	7,7E+7	107	0,0	107	0,1	107	0,2	107	0,9	107	1,7	107	62,4	107	1,5E+2	107	11,3	107	0,4	107	0,1	107	0,7	107	8,0	107	0,0	107	0,0	107	0,0	107	0,7	107	0,1	107	12,8	107	0,1	107	0,0	107	0,1	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	NaN	107	2,3	
108	4,4E+2	108	7,7E+7	108	0,0	108	0,1	108	0,2	108	0,9	108	2,2	108	60,0	108	1,5E+2	108	11,4	108	0,3	108	0,2	108	0,5	108	8,0	108	0,0	108	0,0	108	0,0	108	0,8	108	0,1	108	12,7	108	0,1	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	NaN	108	2,0	
109	4,6E+2	109	7,6E+7	109	0,0	109	0,1	109	0,2	109	0,9	109	2,3	109	58,8	109	1,5E+2	109	11,9	109	0,4	109	0,2	109	0,7	109	8,7	109	0,0	109	0,0	109	0,0	109	0,9	109	0,1	109	12,7	109	0,1	109	0,0	109	0,1	109	0,0	109	0,0	109	0,0	109	0,0	109	0,0	109	NaN	109	2,1	
110	4,5E+2	110	7,5E+7	110	0,0	110	0,1	110	0,2	110	0,9	110	2,3	110	63,0	110	1,5E+2	110	11,4	110	0,2	110	0,1	110	0,6	110	8,4	110	0,0	110	0,0	110	0,0	110	0,8	110	0,0	110	12,4	110	0,1	110	0,0	110	0,1	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	NaN	110	2,4	
111	4,5E+2	111	7,5E+7	111	0,0	111	0,1	111	0,2	111	0,9	111	1,8	111	61,5	111	1,4E+2	111	11,9	111	0,4	111	0,1	111	0,7	111	8,6	111	0,0	111	0,0	111	0,0	111	0,8	111	0,1	111	12,9	111	0,2	111	0,0	111	0,1	111	0,0	111	0,1	111	0,0	111	0,0	111	0,0	111	NaN	111	2,0	
112	4,5E+2	112	7,6E+7	112	0,0	112	0,1	112	0,2	112	0,9	112	2,0	112	62,0	112	1,4E+2	112	12,1	112	0,5	112	0,2	112	0,8	112	8,2	112	0,0	112	0,0	112	0,0	112	0,8	112	0,1	112	13,1	112	0,2	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	NaN	112	1,9	
113	4,6E+2	113	7,5E+7	113	0,0	113	0,1	113	0,2	113	0,9	113	2,1	113	62,1	113	1,4E+2	113	12,5	113	0,4	113	0,1	113	0,6	113	9,0	113	0,0	113	0,0	113	0,0	113	0,8	113	0,0	113	11,8	113	0,1	113	0,0	113	0,1	113	0,0	113	0,1	113	0,0	113	0,0	113	0,0	113	NaN	113	2,0	
114	4,6E+2	114	7,4E+7	114	0,0	114	0,1	114	0,2	114	0,9	114	2,6	114	64,3	114	1,4E+2	114	11,8	114	0,3	114	0,2	114	0,6	114	9,3	114	0,0	114	0,0	114	0,0	114	0,9	114	0,2	114	12,0	114	0,1	114	0,0	114	0,1	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	NaN	114	1,9	
115	4,4E+2	115	7,6E+7	115	0,0	115	0,1	115	0,2	115	0,9	115	1,6	115	60,2	115	1,4E+2	115	12,4	115	0,4	115	0,1	115	0,7	115	8,6	115	0,0	115	0,0	115	0,0	115	0,8	115	0,1	115	11,6	115	0,0	115	0,0	115	0,1	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	NaN	115	2,0	
116	4,4E+2	116	7,7E+7	116	0,0	116	0,1	116	0,2	116	0,9	116	2,0	116	59,3	116	1,3E+2	116	12,0	116	0,4	116	0,2	116	0,7	116	8,4	116	0,0	116	0,0	116	0,0	116	0,8	116	0,1	116	11,6	116	0,1	116	0,0	116	0,1	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	NaN	116	2,0	
117	4,3E+2	117	7,8E+7	117	0,0	117	0,1	117	0,2	117	0,8	117	1,7	117	60,2	117	1,5E+2	117	19,2	117	0,7	117	0,2	117	0,9	117	8,1	117	0,0	117	0,0	117	0,0	117	1,2	117	0,1	117	30,4	117	0,1	117	0,1	117	0,1	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	NaN	117	11,2	
118	4,6E+2	118	8,0E+7	118	0,0	118	0,1	118	0,2	118	1,2	118	3,7	118	3,9E+2	118	8,2E+2	118	63,7	118	1,6	118	0,2	118	2,0	118	10,0	118	0,0	118	0,0	118	0,0	118	2,4	118	0,1	118	78,6	118	0,2	118	0,0	118	0,1	118	0,0	118	0,1	118	0,0	118	0,0	118	0,0	118	NaN	118	3,3	
119	4,5E+2	119	7,6E+7	119	0,0	119	0,1	119	0,2	119	1,0	119	2,8	119	4,0E+2	119	9,3E+2	119	76,5	119	1,7	119	0,3	119	2,1	119	16,8	119	0,0	119	0,0	119	0,0	119	2,8	119	0,1	119	85,4	119	0,2	119	0,1	119	0,1	119	0,0	119	0,1	119	0,0	119	0,0	119	0,0	119	NaN	119	2,7	
120	4,7E+2	120	7,3E+7	120	0,0	120	0,1	120	0,2	120	1,0	120	2,4	120	3,8E+2	120	9,2E+2	120	78,8	120	1,4	120	0,3	120	2,2	120	19,3	120	0,0	120	0,0	120	0,0	120	2,9	120	0,1	120	85,2	120	0,2	120	0,0	120	0,1	120	0,0	120	0,1	120	0,0	120	0,0	120	0,0	120	NaN	120	2,7	
121	4,5E+2	121	7,7E+7	121	0,0	121	0,1	121	0,2	121	0,9	121	2,5	121	3,4E+2	121	8,3E+2	121	71,6	121	1,3	121	0,2	121	2,1	121	18,8	121	0,0	121	0,0	121	0,0	121	2,3	121	0,1	121	71,1	121	0,2	121	0,0	121	0,1	121	0,0	121	0,1	121	0,0	121	0,0	121	0,0	121	NaN	121	2,6	
122	4,5E+2	122	7,7E+7	122	0,0	122	0,1	122	0,2	122	0,9	122	2,3	122	3,0E+2	122	7,6E+2	122	68,5	122	1,4	122	0,3	122	1,8	122	19,7	122	0,0	122	0,0	122	0,0	122	2,4	122	0,1	122	68,6	122	0,2	122	0,0	122	0,1	122	0,0	122	0,1	122	0,0	122	0,0	122	0,0	122	NaN	122	2,3	
123	4,6E+2	123	7,6E+7	123	0,0	123	0,1	123	0,2	123	0,9	123	2,3	123	2,9E+2	123	7,3E+2	123	68,0	123	1,4	123	0,2	123	2,0	123	20,7	123	0,0	123	0,0	123	0,0	123	2,3	123	0,0	123	65,4	123	0,2	123	0,0	123	0,2	123	0,0	123	0,1	123	0,0	123	0,0	123	0,0	123	NaN	123	2,4	
124	4,4E+2	124	7,8E+7	124	0,0	124	0,1	124	0,2	124	0,9	124	2,2	124	2,7E+2	124	6,8E+2	124	64,9	124	1,4	124	0,3	124	1,9	124	20,2	124	0,0	124	0,0	124	0,0	124	2,2	124	0,0	124	61,8	124	0,3	124	0,0	124	0,1	124	0,0	124	0,1	124	0,0	124	0,0	124	0,0	124	NaN	124	2,7	
125	4,5E+2	125	7,6E+7	125	0,0	125	0,1	125	0,2	125	0,9	125	2,6	125	2,8E+2	125	6,8E+2	125	66,6	125	1,3	125	0,3	125	1,8	125	21,6	125	0,0	125	0,0	125	0,0	125	2,2	125	0,0	125	59,9	125	0,3	125	0,0	125	0,1	125	0,0	125	0,1	125	0,0	125	0,0	125	0,0	125	NaN	125	2,2	
126	4,3E+2	126	7,9E+7	126	0,0	126	0,1	126	0,2	126	0,9	126	2,4	126	2,5E+2	126	6,2E+2	126	62,1	126	1,2	126	0,3	126	1,7	126	20,6	126	0,0	126	0,0	126	0,0	126	2,3	126	0,0	126	57,1	126	0,3	126	0,0	126	0,2	126	0,0	126	0,1	126	0,0	126	0,0	126	0,0	126	NaN	126	2,3	
127	4,6E+2	127	7,7E+7	127	0,0	127	0,1	127	0,2	127	0,9	127	1,8	127	2,5E+2	127	6,1E+2	127	62,5	127	1,2	127	0,3	127	1,8	127	22,1	127	0,0	127	0,0	127	0,0	127	2,2	127	0,1	127	53,8	127	0,2	127	0,1	127	0,1	127	0,0	127	0,1	127	0,0	127	0,0	127	0,0	127	NaN	127	1,9	
128	4,5E+2	128	7,7E+7	128	0,0	128	0,1	128	0,2	128	0,9	128	2,4	128	2,4E+2	128	5,9E+2	128	61,6	128	1,1	128	0,4	128	1,8	128	21,3	128	0,0	128	0,0	128	0,0	128	2,0	128	0,0	128	51,1	128	0,3	128	0,1	128	0,1	128	0,0	128	0,1	128	0,0	128	0,0	128	0,0	128	NaN	128	2,2	
129	4,4E+2	129	7,9E+7	129	0,0	129	0,1	129	0,2	129	0,9	129	2,1	129	2,3E+2	129	5,5E+2	129	59,5	129	1,1	129	0,3	129	1,7	129	22,0	129	0,0	129	0,0	129	0,0	129	2,1	129	0,0	129	48,9	129	0,3	129	0,0	129	0,2	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	NaN	129	2,5	
