Cycle - m/z 18.00 ch0	Amplitude - m/z 18.00 ch0	Cycle - m/z 21.00 ch1	Amplitude - m/z 21.00 ch1	Cycle - m/z 25.00 ch2	Amplitude - m/z 25.00 ch2	Cycle - m/z 30.00 ch3	Amplitude - m/z 30.00 ch3	Cycle - m/z 32.00 ch4	Amplitude - m/z 32.00 ch4	Cycle - m/z 37.00 ch5	Amplitude - m/z 37.00 ch5	Cycle - m/z 59.00 ch6	Amplitude - m/z 59.00 ch6	Cycle - m/z 107.00 ch7	Amplitude - m/z 107.00 ch7	Cycle - m/z 137.00 ch8	Amplitude - m/z 137.00 ch8	Cycle - m/z 121.00 ch9	Amplitude - m/z 121.00 ch9	Cycle - m/z 123.00 ch10	Amplitude - m/z 123.00 ch10	Cycle - m/z 151.00 ch11	Amplitude - m/z 151.00 ch11	Cycle - m/z 153.00 ch12	Amplitude - m/z 153.00 ch12	Cycle - m/z 165.00 ch13	Amplitude - m/z 165.00 ch13	Cycle - m/z 213.00 ch14	Amplitude - m/z 213.00 ch14	Cycle - m/z 229.00 ch15	Amplitude - m/z 229.00 ch15	Cycle - m/z 271.00 ch16	Amplitude - m/z 271.00 ch16	Cycle - m/z 109.00 ch17	Amplitude - m/z 109.00 ch17	Cycle - m/z 131.00 ch18	Amplitude - m/z 131.00 ch18	Cycle - m/z 138.00 ch19	Amplitude - m/z 138.00 ch19	Cycle - m/z 167.00 ch20	Amplitude - m/z 167.00 ch20	Cycle - m/z 179.00 ch21	Amplitude - m/z 179.00 ch21	Cycle - m/z 181.00 ch22	Amplitude - m/z 181.00 ch22	Cycle - m/z 193.00 ch23	Amplitude - m/z 193.00 ch23	Cycle - m/z 205.00 ch24	Amplitude - m/z 205.00 ch24	Cycle - m/z 285.00 ch25	Amplitude - m/z 285.00 ch25	Cycle - m/z 295.00 ch26	Amplitude - m/z 295.00 ch26	Cycle - m/z 299.00 ch27	Amplitude - m/z 299.00 ch27	Cycle - m/z 327.00 ch28	Amplitude - m/z 327.00 ch28	Cycle - m/z 59.00 ch29	Amplitude - m/z 59.00 ch29	
63	1,0E+3	63	7,5E+7	63	0,0	63	0,1	63	0,2	63	1,1	63	2,7	63	8,7	63	65,9	63	0,6	63	0,2	63	0,2	63	0,3	63	11,3	63	0,0	63	0,0	63	0,0	63	0,6	63	0,1	63	5,6	63	0,2	63	0,1	63	0,1	63	0,0	63	0,0	63	0,0	63	0,0	63	0,0	63	NaN	63	2,3	
64	1,0E+3	64	7,3E+7	64	0,0	64	0,1	64	0,2	64	1,1	64	2,7	64	8,9	64	64,6	64	0,6	64	0,3	64	0,2	64	0,3	64	10,7	64	0,0	64	0,0	64	0,0	64	0,6	64	0,1	64	5,9	64	0,3	64	0,0	64	0,1	64	0,0	64	0,0	64	0,0	64	0,0	64	0,0	64	NaN	64	2,3	
65	9,9E+2	65	7,6E+7	65	0,0	65	0,1	65	0,2	65	1,1	65	2,3	65	8,4	65	62,6	65	0,5	65	0,3	65	0,2	65	0,3	65	10,9	65	0,0	65	0,0	65	0,0	65	0,6	65	0,0	65	5,3	65	0,1	65	0,0	65	0,2	65	0,0	65	0,0	65	0,0	65	0,0	65	0,0	65	Inf	65	2,0	
66	1,0E+3	66	7,4E+7	66	0,0	66	0,1	66	0,2	66	1,1	66	2,4	66	9,0	66	60,4	66	0,5	66	0,2	66	0,1	66	0,4	66	11,1	66	0,0	66	0,0	66	0,0	66	0,6	66	0,1	66	5,6	66	0,2	66	0,0	66	0,1	66	0,0	66	0,0	66	0,0	66	0,0	66	0,0	66	NaN	66	2,3	
67	9,8E+2	67	7,5E+7	67	0,0	67	0,1	67	0,2	67	1,1	67	2,3	67	8,7	67	58,0	67	0,6	67	0,3	67	0,2	67	0,2	67	10,6	67	0,0	67	0,0	67	0,0	67	0,5	67	0,1	67	5,2	67	0,1	67	0,0	67	0,1	67	0,0	67	0,0	67	0,0	67	0,0	67	0,0	67	NaN	67	2,8	
68	9,8E+2	68	7,4E+7	68	0,0	68	0,1	68	0,2	68	1,1	68	2,3	68	9,1	68	57,8	68	0,6	68	0,2	68	0,1	68	0,3	68	10,6	68	0,0	68	0,0	68	0,0	68	0,7	68	0,1	68	5,3	68	0,2	68	0,0	68	0,1	68	0,0	68	0,0	68	0,0	68	0,0	68	0,0	68	NaN	68	2,4	
69	9,7E+2	69	7,4E+7	69	0,0	69	0,1	69	0,2	69	1,1	69	2,3	69	8,3	69	58,0	69	0,6	69	0,2	69	0,1	69	0,2	69	11,0	69	0,0	69	0,0	69	0,0	69	0,7	69	0,0	69	5,0	69	0,1	69	0,0	69	0,1	69	0,0	69	0,0	69	0,0	69	0,0	69	0,0	69	NaN	69	1,9	
70	9,7E+2	70	7,4E+7	70	0,0	70	0,1	70	0,2	70	1,1	70	2,2	70	9,5	70	55,7	70	0,6	70	0,3	70	0,1	70	0,3	70	10,9	70	0,0	70	0,0	70	0,0	70	0,6	70	0,1	70	4,7	70	0,1	70	0,0	70	0,1	70	0,0	70	0,0	70	0,0	70	0,0	70	0,0	70	NaN	70	2,1	
71	9,5E+2	71	7,5E+7	71	0,0	71	0,1	71	0,2	71	1,1	71	2,4	71	8,6	71	51,1	71	0,7	71	0,2	71	0,2	71	0,3	71	10,9	71	0,0	71	0,0	71	0,0	71	0,6	71	0,0	71	3,8	71	0,1	71	0,1	71	0,1	71	0,0	71	0,0	71	0,0	71	0,0	71	0,0	71	NaN	71	6,2	
72	9,5E+2	72	7,6E+7	72	0,0	72	0,1	72	0,2	72	2,0	72	11,3	72	15,2	72	1,2E+2	72	0,9	72	0,3	72	0,1	72	0,6	72	10,1	72	0,0	72	0,0	72	0,0	72	0,8	72	0,1	72	6,1	72	0,1	72	0,1	72	0,2	72	0,0	72	0,0	72	0,0	72	0,0	72	0,0	72	NaN	72	2,9	
73	9,2E+2	73	7,5E+7	73	0,0	73	0,1	73	0,2	73	1,1	73	2,4	73	4,4	73	48,3	73	0,5	73	0,2	73	0,1	73	0,5	73	7,0	73	0,0	73	0,0	73	0,0	73	0,5	73	0,1	73	3,7	73	0,1	73	0,1	73	0,1	73	0,0	73	0,0	73	0,0	73	0,0	73	0,0	73	NaN	73	2,3	
74	9,0E+2	74	7,7E+7	74	0,0	74	0,1	74	0,2	74	1,0	74	2,3	74	3,5	74	39,3	74	0,4	74	0,2	74	0,1	74	0,3	74	5,1	74	0,0	74	0,0	74	0,0	74	0,6	74	0,1	74	3,5	74	0,1	74	0,0	74	0,1	74	0,0	74	0,0	74	0,0	74	0,0	74	0,0	74	NaN	74	2,5	
75	9,2E+2	75	7,4E+7	75	0,0	75	0,1	75	0,2	75	1,0	75	2,3	75	3,6	75	37,1	75	0,5	75	0,2	75	0,1	75	0,4	75	4,0	75	0,0	75	0,0	75	0,0	75	0,5	75	0,1	75	3,4	75	0,1	75	0,1	75	0,1	75	0,0	75	0,0	75	0,0	75	0,0	75	0,0	75	NaN	75	2,4	
76	9,0E+2	76	7,5E+7	76	0,0	76	0,1	76	0,2	76	1,0	76	1,9	76	3,5	76	35,3	76	0,3	76	0,1	76	0,1	76	0,4	76	3,6	76	0,0	76	0,0	76	0,0	76	0,7	76	0,1	76	3,0	76	0,1	76	0,1	76	0,1	76	0,0	76	0,0	76	0,0	76	0,0	76	0,0	76	NaN	76	2,7	
77	8,9E+2	77	7,5E+7	77	0,0	77	0,1	77	0,2	77	1,0	77	2,0	77	2,8	77	31,6	77	0,4	77	0,1	77	0,1	77	0,3	77	3,1	77	0,0	77	0,0	77	0,0	77	0,6	77	0,1	77	2,4	77	0,1	77	0,0	77	0,0	77	0,0	77	0,0	77	0,0	77	0,0	77	0,0	77	NaN	77	2,1	
78	9,0E+2	78	7,4E+7	78	0,0	78	0,1	78	0,2	78	1,0	78	2,3	78	2,7	78	32,2	78	0,4	78	0,1	78	0,1	78	0,2	78	2,9	78	0,0	78	0,0	78	0,0	78	0,6	78	0,1	78	2,9	78	0,1	78	0,1	78	0,1	78	0,0	78	0,0	78	0,0	78	0,0	78	0,0	78	NaN	78	2,2	
79	8,6E+2	79	7,7E+7	79	0,0	79	0,1	79	0,2	79	1,0	79	2,1	79	2,7	79	30,3	79	0,3	79	0,2	79	0,1	79	0,2	79	2,8	79	0,0	79	0,0	79	0,0	79	0,6	79	0,1	79	2,2	79	0,1	79	0,0	79	0,1	79	0,0	79	0,0	79	0,0	79	0,0	79	0,0	79	NaN	79	2,1	
80	8,8E+2	80	7,5E+7	80	0,0	80	0,1	80	0,2	80	1,0	80	2,4	80	3,1	80	30,4	80	0,5	80	0,3	80	0,1	80	0,3	80	2,9	80	0,0	80	0,0	80	0,0	80	0,8	80	0,0	80	2,5	80	0,1	80	0,0	80	0,1	80	0,0	80	0,0	80	0,0	80	0,0	80	0,0	80	NaN	80	2,4	
81	8,8E+2	81	7,4E+7	81	0,0	81	0,1	81	0,2	81	1,0	81	2,8	81	2,7	81	29,7	81	0,5	81	0,2	81	0,1	81	0,2	81	3,2	81	0,0	81	0,0	81	0,0	81	0,4	81	0,1	81	2,6	81	0,1	81	0,0	81	0,1	81	0,0	81	0,0	81	0,0	81	0,0	81	0,0	81	NaN	81	2,6	
82	8,8E+2	82	7,4E+7	82	0,0	82	0,1	82	0,2	82	1,0	82	2,3	82	3,2	82	29,2	82	0,4	82	0,2	82	0,1	82	0,2	82	3,3	82	0,0	82	0,0	82	0,0	82	0,4	82	0,1	82	2,5	82	0,1	82	0,0	82	0,1	82	0,0	82	0,0	82	0,0	82	0,0	82	0,0	82	NaN	82	2,3	
83	8,5E+2	83	7,5E+7	83	0,0	83	0,1	83	0,2	83	1,0	83	2,3	83	2,9	83	27,6	83	0,4	83	0,1	83	0,1	83	0,2	83	2,2	83	0,0	83	0,0	83	0,0	83	0,6	83	0,1	83	2,2	83	0,1	83	0,0	83	0,0	83	0,0	83	0,0	83	0,0	83	0,0	83	0,0	83	Inf	83	2,4	
84	8,5E+2	84	7,4E+7	84	0,0	84	0,1	84	0,2	84	1,0	84	2,4	84	2,9	84	27,8	84	0,5	84	0,2	84	0,1	84	0,2	84	2,7	84	0,0	84	0,0	84	0,0	84	0,5	84	0,1	84	2,4	84	0,1	84	0,0	84	0,1	84	0,0	84	0,0	84	0,0	84	0,0	84	0,0	84	NaN	84	1,7	
85	8,3E+2	85	7,6E+7	85	0,0	85	0,1	85	0,2	85	1,0	85	1,8	85	2,4	85	26,6	85	0,4	85	0,2	85	0,0	85	0,3	85	2,7	85	0,0	85	0,0	85	0,0	85	0,4	85	0,1	85	2,3	85	0,1	85	0,0	85	0,1	85	0,0	85	0,0	85	0,0	85	0,0	85	0,0	85	NaN	85	2,0	
86	8,2E+2	86	7,6E+7	86	0,0	86	0,1	86	0,2	86	1,0	86	2,1	86	2,7	86	26,5	86	0,4	86	0,2	86	0,1	86	0,2	86	2,9	86	0,0	86	0,0	86	0,0	86	0,4	86	0,1	86	2,2	86	0,1	86	0,0	86	0,1	86	0,0	86	0,0	86	0,0	86	0,0	86	0,0	86	NaN	86	2,2	
87	8,0E+2	87	7,7E+7	87	0,0	87	0,1	87	0,2	87	1,0	87	2,2	87	2,5	87	24,4	87	0,2	87	0,1	87	0,1	87	0,2	87	2,3	87	0,0	87	0,0	87	0,0	87	0,5	87	0,0	87	2,0	87	0,1	87	0,0	87	0,1	87	0,0	87	0,0	87	0,0	87	0,0	87	0,0	87	NaN	87	2,1	
88	8,0E+2	88	7,6E+7	88	0,0	88	0,1	88	0,2	88	1,0	88	1,7	88	3,0	88	24,7	88	0,4	88	0,2	88	0,1	88	0,1	88	2,4	88	0,0	88	0,0	88	0,0	88	0,4	88	0,1	88	2,0	88	0,1	88	0,0	88	0,0	88	0,0	88	0,0	88	0,0	88	0,0	88	0,0	88	NaN	88	2,1	
89	8,1E+2	89	7,5E+7	89	0,0	89	0,1	89	0,2	89	1,0	89	1,9	89	2,7	89	23,6	89	0,3	89	0,1	89	0,1	89	0,2	89	2,6	89	0,0	89	0,0	89	0,0	89	0,6	89	0,1	89	2,4	89	0,1	89	0,0	89	0,1	89	0,0	89	0,0	89	0,0	89	0,0	89	0,0	89	NaN	89	2,2	
90	8,2E+2	90	7,6E+7	90	0,0	90	0,1	90	0,2	90	1,0	90	2,1	90	2,4	90	23,6	90	0,4	90	0,2	90	0,0	90	0,2	90	2,7	90	0,0	90	0,0	90	0,0	90	0,5	90	0,1	90	2,0	90	0,0	90	0,0	90	0,1	90	0,0	90	0,0	90	0,0	90	0,0	90	0,0	90	NaN	90	2,4	
91	7,8E+2	91	7,7E+7	91	0,0	91	0,1	91	0,2	91	0,9	91	1,9	91	2,5	91	23,0	91	0,4	91	0,1	91	0,1	91	0,2	91	2,5	91	0,0	91	0,0	91	0,0	91	0,5	91	0,1	91	1,9	91	0,1	91	0,0	91	0,1	91	0,0	91	0,0	91	0,0	91	0,0	91	0,0	91	NaN	91	2,2	
92	8,1E+2	92	7,4E+7	92	0,0	92	0,1	92	0,2	92	1,0	92	2,5	92	3,2	92	24,1	92	0,5	92	0,2	92	0,0	92	0,3	92	2,5	92	0,0	92	0,0	92	0,0	92	0,5	92	0,1	92	1,9	92	0,1	92	0,0	92	0,1	92	0,0	92	0,0	92	0,0	92	0,0	92	0,0	92	NaN	92	2,4	
93	7,6E+2	93	7,7E+7	93	0,0	93	0,1	93	0,2	93	1,3	93	9,0	93	0,9	93	8,2	93	0,3	93	0,1	93	0,1	93	0,1	93	2,9	93	0,0	93	0,0	93	0,0	93	0,4	93	0,1	93	0,3	93	0,1	93	0,0	93	0,1	93	0,0	93	0,0	93	0,0	93	0,0	93	0,0	93	NaN	93	2,9	
94	7,5E+2	94	7,7E+7	94	0,0	94	0,1	94	0,2	94	0,9	94	1,6	94	0,4	94	2,4	94	0,2	94	0,1	94	0,1	94	0,2	94	2,4	94	0,0	94	0,0	94	0,0	94	0,4	94	0,0	94	0,3	94	0,1	94	0,0	94	0,0	94	0,0	94	0,0	94	0,0	94	0,0	94	0,0	94	NaN	94	1,5	
95	7,8E+2	95	7,5E+7	95	0,0	95	0,1	95	0,2	95	0,9	95	2,1	95	0,5	95	1,8	95	0,2	95	0,1	95	0,0	95	0,1	95	2,1	95	0,0	95	0,0	95	0,0	95	0,7	95	0,1	95	0,3	95	0,1	95	0,0	95	0,0	95	0,0	95	0,0	95	0,0	95	0,0	95	0,0	95	NaN	95	2,0	
96	7,7E+2	96	7,5E+7	96	0,0	96	0,1	96	0,2	96	0,9	96	1,7	96	0,4	96	1,6	96	0,1	96	0,1	96	0,1	96	0,2	96	1,5	96	0,0	96	0,0	96	0,0	96	0,5	96	0,1	96	0,1	96	0,1	96	0,0	96	0,0	96	0,0	96	0,0	96	0,0	96	0,0	96	0,0	96	NaN	96	1,9	
97	7,6E+2	97	7,6E+7	97	0,0	97	0,1	97	0,2	97	0,9	97	2,3	97	0,6	97	1,3	97	0,3	97	0,1	97	0,1	97	0,2	97	1,5	97	0,0	97	0,0	97	0,0	97	0,3	97	0,1	97	0,1	97	0,0	97	0,0	97	0,0	97	0,0	97	0,0	97	0,0	97	0,0	97	0,0	97	NaN	97	1,9	
98	7,5E+2	98	7,7E+7	98	0,0	98	0,1	98	0,2	98	0,9	98	2,2	98	0,5	98	1,4	98	0,2	98	0,2	98	0,0	98	0,2	98	1,1	98	0,0	98	0,0	98	0,0	98	0,4	98	0,1	98	0,1	98	0,1	98	0,0	98	0,1	98	0,0	98	0,0	98	0,0	98	0,0	98	0,0	98	NaN	98	2,1	
99	7,3E+2	99	7,6E+7	99	0,0	99	0,1	99	0,2	99	0,9	99	2,0	99	0,4	99	1,1	99	0,2	99	0,2	99	0,0	99	0,2	99	1,0	99	0,0	99	0,0	99	0,0	99	0,3	99	0,1	99	0,1	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	NaN	99	2,0	
100	7,3E+2	100	7,6E+7	100	0,0	100	0,1	100	0,2	100	0,9	100	2,0	100	0,3	100	1,2	100	0,3	100	0,2	100	0,1	100	0,2	100	1,0	100	0,0	100	0,0	100	0,0	100	0,4	100	0,1	100	0,1	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	NaN	100	2,2	
101	7,3E+2	101	7,5E+7	101	0,0	101	0,1	101	0,2	101	0,9	101	1,8	101	0,4	101	1,0	101	0,2	101	0,1	101	0,0	101	0,2	101	0,7	101	0,0	101	0,0	101	0,0	101	0,5	101	0,1	101	0,2	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	NaN	101	1,9	
102	7,4E+2	102	7,5E+7	102	0,0	102	0,1	102	0,2	102	0,9	102	2,2	102	0,4	102	0,9	102	0,2	102	0,1	102	0,1	102	0,2	102	0,7	102	0,0	102	0,0	102	0,0	102	0,4	102	0,1	102	0,1	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	NaN	102	2,2	
103	7,0E+2	103	7,7E+7	103	0,0	103	0,1	103	0,2	103	0,9	103	2,3	103	0,2	103	0,8	103	0,2	103	0,1	103	0,1	103	0,1	103	0,7	103	0,0	103	0,0	103	0,0	103	0,3	103	0,1	103	0,1	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	NaN	103	2,0	
104	7,2E+2	104	7,6E+7	104	0,0	104	0,1	104	0,2	104	0,9	104	1,9	104	0,4	104	0,9	104	0,2	104	0,1	104	0,0	104	0,1	104	0,6	104	0,0	104	0,0	104	0,0	104	0,5	104	0,1	104	0,1	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	NaN	104	2,0	
105	7,4E+2	105	7,4E+7	105	0,0	105	0,1	105	0,2	105	0,9	105	1,7	105	0,5	105	0,7	105	0,2	105	0,1	105	0,0	105	0,2	105	0,7	105	0,0	105	0,0	105	0,0	105	0,3	105	0,1	105	0,1	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	NaN	105	1,8	
106	7,1E+2	106	7,7E+7	106	0,0	106	0,1	106	0,2	106	0,9	106	2,1	106	0,4	106	0,8	106	0,2	106	0,1	106	0,0	106	0,1	106	0,4	106	0,0	106	0,0	106	0,0	106	0,4	106	0,1	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	NaN	106	1,9	
107	7,3E+2	107	7,5E+7	107	0,0	107	0,1	107	0,2	107	0,9	107	2,2	107	0,5	107	0,7	107	0,3	107	0,1	107	0,0	107	0,2	107	0,5	107	0,0	107	0,0	107	0,0	107	0,4	107	0,1	107	0,1	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	NaN	107	2,2	
108	7,1E+2	108	7,6E+7	108	0,0	108	0,1	108	0,2	108	0,9	108	2,1	108	0,3	108	0,5	108	0,2	108	0,1	108	0,0	108	0,1	108	0,5	108	0,0	108	0,0	108	0,0	108	0,3	108	0,1	108	0,1	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	NaN	108	2,0	
109	7,2E+2	109	7,4E+7	109	0,0	109	0,1	109	0,2	109	0,9	109	2,2	109	0,2	109	0,6	109	0,2	109	0,1	109	0,0	109	0,1	109	0,5	109	0,0	109	0,0	109	0,0	109	0,4	109	0,1	109	0,1	109	0,1	109	0,0	109	0,0	109	0,0	109	0,0	109	0,0	109	0,0	109	0,0	109	NaN	109	2,3	
110	6,9E+2	110	7,5E+7	110	0,0	110	0,1	110	0,2	110	0,9	110	2,1	110	0,3	110	0,5	110	0,2	110	0,1	110	0,0	110	0,1	110	0,3	110	0,0	110	0,0	110	0,0	110	0,3	110	0,1	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	NaN	110	1,8	
111	6,8E+2	111	7,6E+7	111	0,0	111	0,1	111	0,2	111	0,9	111	1,7	111	0,5	111	0,6	111	0,1	111	0,1	111	0,1	111	0,2	111	0,4	111	0,0	111	0,0	111	0,0	111	0,4	111	0,1	111	0,0	111	0,0	111	0,0	111	0,1	111	0,0	111	0,0	111	0,0	111	0,0	111	0,0	111	NaN	111	1,7	
112	6,9E+2	112	7,5E+7	112	0,0	112	0,1	112	0,2	112	0,9	112	2,3	112	0,3	112	0,6	112	0,2	112	0,2	112	0,0	112	0,1	112	0,4	112	0,0	112	0,0	112	0,0	112	0,3	112	0,1	112	0,1	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	NaN	112	2,1	
113	6,8E+2	113	7,7E+7	113	0,0	113	0,1	113	0,2	113	0,9	113	1,8	113	0,3	113	0,6	113	0,2	113	0,1	113	0,0	113	0,1	113	0,3	113	0,0	113	0,0	113	0,0	113	0,4	113	0,1	113	0,0	113	0,0	113	0,0	113	0,1	113	0,0	113	0,0	113	0,0	113	0,0	113	0,0	113	NaN	113	2,1	
114	6,7E+2	114	7,7E+7	114	0,0	114	0,1	114	0,2	114	0,9	114	1,8	114	0,3	114	0,5	114	0,2	114	0,1	114	0,0	114	0,1	114	0,4	114	0,0	114	0,0	114	0,0	114	0,4	114	0,1	114	0,1	114	0,1	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	NaN	114	2,0	
115	6,4E+2	115	7,8E+7	115	0,0	115	0,1	115	0,2	115	0,9	115	2,1	115	0,4	115	0,5	115	0,2	115	0,2	115	0,0	115	0,1	115	0,4	115	0,0	115	0,0	115	0,0	115	0,3	115	0,1	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	NaN	115	2,1	
116	6,7E+2	116	7,5E+7	116	0,0	116	0,1	116	0,2	116	0,9	116	2,1	116	0,4	116	0,5	116	0,1	116	0,1	116	0,0	116	0,2	116	0,3	116	0,0	116	0,0	116	0,0	116	0,4	116	0,1	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	NaN	116	1,9	
117	6,8E+2	117	7,6E+7	117	0,0	117	0,1	117	0,2	117	0,9	117	2,1	117	0,4	117	0,5	117	0,2	117	0,2	117	0,1	117	0,2	117	0,3	117	0,0	117	0,0	117	0,0	117	0,4	117	0,1	117	0,1	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	NaN	117	1,8	
118	6,8E+2	118	7,5E+7	118	0,0	118	0,1	118	0,2	118	0,9	118	2,2	118	0,4	118	0,4	118	0,1	118	0,1	118	0,0	118	0,1	118	0,3	118	0,0	118	0,0	118	0,0	118	0,5	118	0,1	118	0,0	118	0,1	118	0,0	118	0,0	118	0,0	118	0,0	118	0,0	118	0,0	118	0,0	118	Inf	118	2,3	
119	6,6E+2	119	7,6E+7	119	0,0	119	0,1	119	0,2	119	0,9	119	1,9	119	0,4	119	0,5	119	0,2	119	0,1	119	0,0	119	0,1	119	0,3	119	0,0	119	0,0	119	0,0	119	0,5	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	NaN	119	2,0	
120	6,4E+2	120	7,7E+7	120	0,0	120	0,1	120	0,2	120	0,9	120	2,0	120	0,3	120	0,5	120	0,3	120	0,2	120	0,0	120	0,1	120	0,3	120	0,0	120	0,0	120	0,0	120	0,3	120	0,1	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	Inf	120	1,8	
121	6,6E+2	121	7,5E+7	121	0,0	121	0,1	121	0,2	121	0,9	121	2,0	121	0,5	121	0,5	121	0,2	121	0,2	121	0,0	121	0,1	121	0,2	121	0,0	121	0,0	121	0,0	121	0,4	121	0,1	121	0,0	121	0,1	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	NaN	121	2,0	
122	6,6E+2	122	7,6E+7	122	0,0	122	0,1	122	0,2	122	0,9	122	2,4	122	0,3	122	0,4	122	0,2	122	0,1	122	0,1	122	0,1	122	0,3	122	0,0	122	0,0	122	0,0	122	0,5	122	0,1	122	0,0	122	0,1	122	0,0	122	0,0	122	0,0	122	0,0	122	0,0	122	0,0	122	0,0	122	NaN	122	1,9	
123	6,7E+2	123	7,5E+7	123	0,0	123	0,1	123	0,2	123	0,9	123	1,8	123	0,3	123	0,5	123	0,1	123	0,1	123	0,0	123	0,1	123	0,3	123	0,0	123	0,0	123	0,0	123	0,4	123	0,1	123	0,0	123	0,1	123	0,0	123	0,1	123	0,0	123	0,0	123	0,0	123	0,0	123	0,0	123	NaN	123	2,2	
124	6,2E+2	124	7,8E+7	124	0,0	124	0,1	124	0,2	124	0,9	124	1,8	124	0,3	124	0,4	124	0,1	124	0,1	124	0,1	124	0,1	124	0,2	124	0,0	124	0,0	124	0,0	124	0,3	124	0,0	124	0,1	124	0,0	124	0,0	124	0,1	124	0,0	124	0,0	124	0,0	124	0,0	124	0,0	124	NaN	124	1,8	
125	6,3E+2	125	7,6E+7	125	0,0	125	0,1	125	0,2	125	0,9	125	1,6	125	0,3	125	0,5	125	0,1	125	0,1	125	0,1	125	0,1	125	0,2	125	0,0	125	0,0	125	0,0	125	0,3	125	0,1	125	0,1	125	0,0	125	0,0	125	0,0	125	0,0	125	0,0	125	0,0	125	0,0	125	0,0	125	NaN	125	1,8	
126	6,4E+2	126	7,6E+7	126	0,0	126	0,1	126	0,2	126	0,9	126	1,9	126	0,2	126	0,4	126	0,2	126	0,2	126	0,0	126	0,1	126	0,3	126	0,0	126	0,0	126	0,0	126	0,4	126	0,1	126	0,1	126	0,0	126	0,0	126	0,0	126	0,0	126	0,0	126	0,0	126	0,0	126	0,0	126	NaN	126	1,8	
127	6,3E+2	127	7,6E+7	127	0,0	127	0,1	127	0,2	127	0,9	127	2,1	127	0,4	127	0,4	127	0,1	127	0,1	127	0,0	127	0,1	127	0,2	127	0,0	127	0,0	127	0,0	127	0,4	127	0,1	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	NaN	127	2,1	
128	6,3E+2	128	7,6E+7	128	0,0	128	0,1	128	0,2	128	0,9	128	2,0	128	0,3	128	0,4	128	0,2	128	0,2	128	0,1	128	0,1	128	0,2	128	0,0	128	0,0	128	0,0	128	0,3	128	0,1	128	0,1	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	NaN	128	1,9	
129	6,2E+2	129	7,6E+7	129	0,0	129	0,1	129	0,2	129	0,9	129	1,9	129	0,3	129	0,4	129	0,2	129	0,2	129	0,0	129	0,1	129	0,2	129	0,0	129	0,0	129	0,0	129	0,2	129	0,1	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	NaN	129	2,0	
130	6,4E+2	130	7,5E+7	130	0,0	130	0,1	130	0,2	130	0,9	130	1,9	130	0,3	130	0,4	130	0,2	130	0,1	130	0,1	130	0,1	130	0,2	130	0,0	130	0,0	130	0,0	130	0,3	130	0,1	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	NaN	130	2,1	
131	6,2E+2	131	7,6E+7	131	0,0	131	0,1	131	0,2	131	0,9	131	2,3	131	0,3	131	0,3	131	0,2	131	0,1	131	0,0	131	0,2	131	0,2	131	0,0	131	0,0	131	0,0	131	0,4	131	0,0	131	0,0	131	0,1	131	0,0	131	0,1	131	0,0	131	0,0	131	0,0	131	0,0	131	0,0	131	NaN	131	1,9	
